"hgnc_symbol","hgnc_id","go_name","go_id","go_domain","ncon_gene","ncon_go","global_padj","gene_padj","pval","sim","sem_sim","cilow_global_padj","ciupp_global_padj","cilow_gene_padj","ciupp_gene_padj","cilow_pval","ciupp_pval"
"TGFBI",11771,"extracellular matrix","GO:0031012","cellular component",19,14,0.04862,0.03561,0.008218,0.8933,0.01218,0.04585,0.05155,0.02469,0.05136,0.005698,0.01185
"TJP1",11827,"tight junction","GO:0070160","cellular component",73,5,0.04862,0.04412,0.008666,0.889,0.006903,0.04585,0.05155,0.0431,0.04517,0.007011,0.01071
"STX7",11442,"endosome","GO:0005768","cellular component",55,37,0.04862,0.02171,0.008176,0.894,0.01392,0.04585,0.05155,0.01852,0.02544,0.005434,0.0123
"EIF3A",3271,"eukaryotic translation initiation factor 3 complex, eIF3e","GO:0071540","cellular component",81,2,0.04862,0.02312,0.007988,0.8952,0.008323,0.04585,0.05155,0.01856,0.0288,0.006171,0.01034
"COPS8",24335,"COP9 signalosome","GO:0008180","cellular component",48,5,0.04862,0.0311,0.007531,0.902,0.01526,0.04585,0.05155,0.02425,0.03989,0.004968,0.01142
"GHITM",17281,"integral component of mitochondrial inner membrane","GO:0031305","cellular component",15,9,0.04862,0.02106,0.006035,0.9234,0.01992,0.04585,0.05155,0.01408,0.0315,0.003539,0.01029
"SIRT7",14935,"nuclear speck","GO:0016607","cellular component",201,57,0.04862,0.03589,0.005747,0.9291,0.02234,0.04585,0.05155,0.03239,0.03977,0.003209,0.01029
"CCDC115",28178,"vacuolar proton-transporting V-type ATPase complex","GO:0016471","cellular component",18,7,0.04862,0.04247,0.009275,0.8835,0.004028,0.04585,0.05155,0.03504,0.05147,0.008188,0.01051
"CHCHD4",26467,"mitochondrion","GO:0005739","cellular component",18,177,0.04862,0.01964,0.008727,0.8883,0.007372,0.04585,0.05155,0.01569,0.02458,0.006973,0.01092
"FUS",4010,"nucleoplasm","GO:0005654","cellular component",170,386,0.04866,0.02163,0.008372,0.8916,0.006805,0.04598,0.05151,0.01812,0.02581,0.006795,0.01032
"ITGB2",6155,"cytoplasmic region","GO:0099568","cellular component",62,4,0.04866,0.02095,0.007444,0.9012,0.01107,0.04598,0.05151,0.02016,0.02178,0.005327,0.0104
"JUNB",6205,"transcription regulator complex","GO:0005667","cellular component",24,22,0.04866,0.0125,0.005941,0.9254,0.02173,0.04598,0.05151,0.00995,0.0157,0.003359,0.01051
"SMAD4",6770,"activin responsive factor complex","GO:0032444","cellular component",107,2,0.04866,0.02234,0.007383,0.9021,0.01234,0.04598,0.05151,0.02146,0.02325,0.005109,0.01067
"NDUFA8",7692,"mitochondrial intermembrane space","GO:0005758","cellular component",43,11,0.04866,0.01536,0.007995,0.8954,0.008425,0.04598,0.05151,0.01286,0.01834,0.006185,0.01033
"PSMC3",9549,"proteasome complex","GO:0000502","cellular component",86,24,0.04866,0.02585,0.007325,0.9025,0.01227,0.04598,0.05151,0.02148,0.0311,0.005058,0.01061
"SRSF2",10783,"nuclear speck","GO:0016607","cellular component",108,57,0.04866,0.02459,0.007226,0.9046,0.01404,0.04598,0.05151,0.01792,0.03373,0.00483,0.01081
"CRIPT",14312,"dendrite","GO:0030425","cellular component",9,12,0.04866,0.02312,0.006472,0.915,0.01717,0.04598,0.05151,0.01345,0.03977,0.003995,0.01048
"SEC22B",10700,"SNARE complex","GO:0031201","cellular component",44,29,0.04866,0.01224,0.00849,0.8907,0.007248,0.04607,0.05141,0.009785,0.01532,0.006818,0.01057
"RRP7A",24286,"CURI complex","GO:0032545","cellular component",42,2,0.04866,0.01192,0.006324,0.9179,0.01899,0.04598,0.05151,0.007752,0.01832,0.003811,0.01049
"ITSN2",6184,"presynaptic membrane","GO:0042734","cellular component",44,2,0.04866,0.03878,0.008198,0.8933,0.007149,0.04598,0.05151,0.03088,0.04871,0.006576,0.01022
"PTRH2",24265,"mitochondrion","GO:0005739","cellular component",29,177,0.04866,0.05,0.008629,0.8893,0.007871,0.04598,0.05151,0.04184,0.05975,0.006793,0.01096
"EAF2",23115,"transcription elongation factor complex","GO:0008023","cellular component",18,11,0.04866,0.01343,0.007577,0.9002,0.01319,0.04598,0.05151,0.00821,0.02198,0.005149,0.01115
"ATRX",886,"chromosome, subtelomeric region","GO:0099115","cellular component",28,3,0.04867,0.02464,0.007825,0.8973,0.01282,0.04598,0.05151,0.02029,0.02992,0.005339,0.01147
"PGK1",8896,"membrane raft","GO:0045121","cellular component",78,9,0.04867,0.03734,0.007379,0.9014,0.01233,0.04598,0.05151,0.03233,0.04312,0.005054,0.01077
"TCP1",11655,"microtubule","GO:0005874","cellular component",85,24,0.04867,0.01932,0.009869,0.8785,0.00316,0.04598,0.05151,0.01635,0.02283,0.008934,0.0109
"TERF2",11729,"nuclear telomere cap complex","GO:0000783","cellular component",84,5,0.04867,0.02216,0.008885,0.8869,0.005809,0.04598,0.05151,0.01981,0.02478,0.007442,0.01061
"SF3A1",10765,"nuclear speck","GO:0016607","cellular component",114,57,0.04867,0.01083,0.006538,0.9141,0.01702,0.04598,0.05151,0.008612,0.01361,0.004048,0.01056
"MORF4L1",16989,"histone acetyltransferase complex","GO:0000123","cellular component",39,12,0.04867,0.0118,0.007744,0.8978,0.01152,0.04598,0.05151,0.00961,0.01449,0.005443,0.01102
"DCAF13",24535,"small-subunit processome","GO:0032040","cellular component",49,4,0.04867,0.03658,0.00871,0.8886,0.007726,0.04598,0.05151,0.02605,0.05136,0.006891,0.01101
"LSM7",20470,"Lsm2-8 complex","GO:0120115","cellular component",74,4,0.04867,0.01086,0.007854,0.8979,0.01457,0.04598,0.05151,0.007749,0.01523,0.005175,0.01192
"ACTG1",144,"apical junction complex","GO:0043296","cellular component",121,5,0.04868,0.03464,0.008838,0.8873,0.006996,0.04599,0.05152,0.03042,0.03945,0.00712,0.01097
"SRP68",11302,"signal recognition particle","GO:0048500","cellular component",79,5,0.04868,0.02382,0.008661,0.8888,0.00892,0.04605,0.05147,0.0181,0.03134,0.006582,0.0114
"LSM2",13940,"U6 snRNP","GO:0005688","cellular component",96,4,0.04868,0.01768,0.007958,0.8976,0.0171,0.04599,0.05152,0.01202,0.026,0.00497,0.01274
"DAD1",2664,"oligosaccharyltransferase complex","GO:0008250","cellular component",11,12,0.04869,0.01868,0.008486,0.8906,0.01074,0.04601,0.05153,0.014,0.02492,0.006094,0.01182
"DDOST",2728,"oligosaccharyltransferase complex","GO:0008250","cellular component",106,12,0.04869,0.03245,0.007202,0.9046,0.0154,0.04601,0.05153,0.02488,0.04232,0.004584,0.01132
"VAMP3",12644,"clathrin-coated vesicle","GO:0030136","cellular component",51,10,0.04869,0.02514,0.00742,0.9012,0.01304,0.04601,0.05153,0.01953,0.03237,0.004966,0.01109
"RRP7A",24286,"UTP-C complex","GO:0034456","cellular component",42,2,0.04869,0.01192,0.006478,0.916,0.02075,0.04601,0.05153,0.007752,0.01832,0.003724,0.01127
"MRPL50",16654,"mitochondrial large ribosomal subunit","GO:0005762","cellular component",43,19,0.04869,0.008862,0.008862,0.8871,0.009488,0.04601,0.05153,0.006607,0.01189,0.006607,0.01189
"NDUFS3",7710,"mitochondrial membrane","GO:0031966","cellular component",80,13,0.0487,0.01515,0.007747,0.8978,0.0109,0.04615,0.05139,0.01159,0.01982,0.005563,0.01079
"RPL4",10353,"rough endoplasmic reticulum","GO:0005791","cellular component",139,3,0.0487,0.0295,0.00898,0.8861,0.009839,0.04595,0.05161,0.02297,0.03788,0.006619,0.01218
"NIN",14906,"spindle pole","GO:0000922","cellular component",37,19,0.04872,0.01308,0.006312,0.918,0.01872,0.0462,0.05138,0.01048,0.01631,0.003793,0.01051
"ATP5F1A",823,"proton-transporting ATP synthase complex, catalytic core F(1)","GO:0045261","cellular component",127,6,0.04873,0.03015,0.008988,0.8861,0.005018,0.04622,0.05138,0.02441,0.03725,0.007704,0.01049
"COL4A1",2202,"basement membrane","GO:0005604","cellular component",34,5,0.04873,0.03204,0.007547,0.8996,0.01194,0.04577,0.05187,0.02142,0.04792,0.005225,0.0109
"GRB2",4566,"extracellular exosome","GO:0070062","cellular component",226,352,0.04873,0.04036,0.008428,0.891,0.008601,0.04577,0.05187,0.03397,0.04795,0.006478,0.01096
"RPL10",10298,"smooth endoplasmic reticulum","GO:0005790","cellular component",163,2,0.04873,0.03452,0.009307,0.8832,0.00729,0.04577,0.05187,0.0294,0.04052,0.00742,0.01167
"RPL12",10302,"large ribosomal subunit","GO:0015934","cellular component",119,5,0.04873,0.02551,0.009105,0.8851,0.006674,0.04577,0.05187,0.01901,0.03424,0.007411,0.01119
"NEMF",10663,"RQC complex","GO:1990112","cellular component",16,2,0.04873,0.01372,0.007995,0.8951,0.01134,0.04577,0.05187,0.01025,0.01836,0.005627,0.01136
"ATP6V0A2",18481,"lysosomal membrane","GO:0005765","cellular component",32,36,0.04873,0.01582,0.008113,0.894,0.01159,0.04577,0.05187,0.01346,0.01858,0.005679,0.01159
"NANS",19237,"extracellular exosome","GO:0070062","cellular component",46,352,0.04873,0.01861,0.007816,0.8975,0.01323,0.04577,0.05187,0.01495,0.02317,0.005257,0.01162
"NDUFAF6",28625,"mitochondrion","GO:0005739","cellular component",26,177,0.04873,0.01003,0.01003,0.8773,0.003723,0.04578,0.05188,0.008904,0.0113,0.008904,0.0113
"CDC5L",1743,"cytoplasm","GO:0005737","cellular component",240,430,0.04874,0.02606,0.008548,0.8898,0.006784,0.04623,0.05138,0.02113,0.03215,0.006914,0.01057
"NDUFB9",7704,"mitochondrion","GO:0005739","cellular component",40,177,0.04874,0.01032,0.007741,0.8977,0.01045,0.04623,0.05138,0.007478,0.01424,0.005608,0.01068
"SNAPC3",11136,"snRNA-activating protein complex","GO:0019185","cellular component",30,2,0.04874,0.01962,0.008627,0.8891,0.006337,0.04623,0.05138,0.0158,0.02437,0.007079,0.01051
"ATP5F1A",823,"mitochondrial inner membrane","GO:0005743","cellular component",127,21,0.04875,0.03015,0.00696,0.9084,0.01767,0.04575,0.05195,0.02441,0.03725,0.004213,0.0115
"TMEM258",1164,"oligosaccharyltransferase I complex","GO:0034998","cellular component",12,2,0.04875,0.02021,0.007138,0.905,0.01547,0.04575,0.05195,0.01202,0.03397,0.004487,0.01135
"EIF2S1",3265,"multi-eIF complex","GO:0043614","cellular component",88,3,0.04875,0.02516,0.008863,0.8873,0.009767,0.04607,0.05158,0.01943,0.03258,0.006567,0.01196
"EIF2S1",3265,"eukaryotic translation initiation factor 2B complex","GO:0005851","cellular component",88,3,0.04875,0.02768,0.008434,0.8918,0.0153,0.04575,0.05195,0.02081,0.03683,0.005375,0.01323
"RAB11A",9760,"kinetochore microtubule","GO:0005828","cellular component",104,3,0.04875,0.02644,0.007537,0.9001,0.01385,0.04607,0.05158,0.02578,0.02713,0.004935,0.01151
"ABRAXAS2",28975,"microtubule minus-end","GO:0036449","cellular component",38,3,0.04875,0.03153,0.007745,0.8977,0.0127,0.04607,0.05158,0.02622,0.03792,0.005224,0.01148
"TOMM7",21648,"mitochondrial outer membrane translocase complex","GO:0005742","cellular component",18,6,0.04875,0.02584,0.00671,0.9119,0.01812,0.04607,0.05158,0.02165,0.03082,0.003992,0.01128
"RABEP2",24817,"ciliary basal body","GO:0036064","cellular component",16,18,0.04875,0.04248,0.00892,0.8866,0.01158,0.04575,0.05195,0.03038,0.0594,0.006247,0.01274
"STN1",26200,"CST complex","GO:1990879","cellular component",21,2,0.04875,0.02891,0.01016,0.8763,0.001968,0.04607,0.05159,0.02467,0.03389,0.009536,0.01083
"ANKRD27",25310,"transport vesicle","GO:0030133","cellular component",24,11,0.04875,0.04573,0.01016,0.8764,0.003614,0.04575,0.05195,0.03755,0.05569,0.009061,0.0114
"IRF1",6116,"nucleus","GO:0005634","cellular component",84,496,0.04876,0.01689,0.009159,0.8847,0.008477,0.04608,0.05159,0.01606,0.01776,0.007033,0.01193
"NDUFA9",7693,"mitochondrion","GO:0005739","cellular component",58,177,0.04877,0.01987,0.009222,0.8841,0.007748,0.04623,0.05145,0.01738,0.02272,0.007265,0.01171
"AP1G1",555,"AP-1 adaptor complex","GO:0030121","cellular component",55,3,0.04878,0.01908,0.01018,0.8763,0.00206,0.04626,0.05145,0.01756,0.02073,0.00952,0.01088
"FOS",3796,"nucleoplasm","GO:0005654","cellular component",78,386,0.04879,0.01553,0.01033,0.8752,0.004029,0.04611,0.05162,0.01481,0.01627,0.009071,0.01176
"TRMT6",20900,"nucleus","GO:0005634","cellular component",23,496,0.04879,0.02073,0.007681,0.8987,0.0121,0.04635,0.05135,0.01625,0.02645,0.005334,0.01106
"SCARB2",1665,"lysosomal membrane","GO:0005765","cellular component",70,36,0.04881,0.03745,0.009987,0.8776,0.002645,0.04629,0.05146,0.03071,0.04568,0.0092,0.01084
"SEC13",10697,"COPII vesicle coat","GO:0030127","cellular component",209,5,0.04881,0.02446,0.008744,0.8883,0.01037,0.04613,0.05164,0.01801,0.03321,0.006345,0.01205
"SPI1",11241,"nucleus","GO:0005634","cellular component",122,496,0.04881,0.0215,0.009836,0.8791,0.004567,0.04629,0.05146,0.01909,0.02421,0.008561,0.0113
"USF1",12593,"transcription regulator complex","GO:0005667","cellular component",39,22,0.04881,0.04824,0.008189,0.8934,0.0127,0.04613,0.05164,0.03911,0.0595,0.005526,0.01214
"ATP5PD",845,"mitochondrion","GO:0005739","cellular component",46,177,0.04881,0.01002,0.008764,0.8881,0.01021,0.04613,0.05164,0.007296,0.01375,0.006384,0.01203
"UNC13D",23147,"Weibel-Palade body","GO:0033093","cellular component",16,3,0.04881,0.049,0.008983,0.8863,0.009376,0.04613,0.05164,0.02075,0.1157,0.006711,0.01202
"CCNB1",1579,"cyclin-dependent protein kinase holoenzyme complex","GO:0000307","cellular component",86,25,0.04882,0.02075,0.009444,0.8821,0.007983,0.0457,0.05215,0.01767,0.02435,0.007351,0.01213
"HHEX",4901,"protein-DNA complex","GO:0032993","cellular component",36,22,0.04882,0.03719,0.009219,0.8841,0.009651,0.0457,0.05215,0.02495,0.05542,0.006848,0.01241
"IL2RG",6010,"receptor complex","GO:0043235","cellular component",29,29,0.04882,0.02678,0.00707,0.9096,0.02335,0.0457,0.05215,0.01563,0.04586,0.00383,0.01305
"MKI67",7107,"nucleoplasm","GO:0005654","cellular component",107,386,0.04882,0.01837,0.008306,0.8924,0.01174,0.0457,0.05215,0.01487,0.0227,0.005764,0.01197
"NPHP1",7905,"cilium","GO:0005929","cellular component",38,10,0.04882,0.02213,0.008438,0.8912,0.01086,0.0457,0.05215,0.01665,0.02941,0.006019,0.01183
"OGDH",8124,"mitochondrion","GO:0005739","cellular component",52,177,0.04882,0.01682,0.007656,0.8994,0.01497,0.0457,0.05215,0.01462,0.01935,0.004867,0.01204
"RAC2",9802,"cell cortex","GO:0005938","cellular component",81,10,0.04882,0.04529,0.00988,0.8787,0.005526,0.04634,0.05143,0.03933,0.05214,0.008348,0.01169
"RPL30",10333,"polysomal ribosome","GO:0042788","cellular component",136,17,0.04882,0.03474,0.008094,0.8954,0.0161,0.0457,0.05215,0.02115,0.05706,0.00505,0.01297
"SRC",11283,"extrinsic component of cytoplasmic side of plasma membrane","GO:0031234","cellular component",326,8,0.04882,0.04953,0.007114,0.9091,0.02274,0.0457,0.05215,0.04707,0.05211,0.003915,0.01293
"SMC3",2468,"cohesin complex","GO:0008278","cellular component",75,6,0.04882,0.02073,0.01016,0.8763,0.005321,0.0457,0.05215,0.0167,0.02573,0.00858,0.01203
"STX8",11443,"late endosome","GO:0005770","cellular component",38,13,0.04882,0.01795,0.008686,0.8888,0.01133,0.0457,0.05215,0.01504,0.02143,0.006121,0.01233
"CKAP5",28959,"centrosome","GO:0005813","cellular component",74,65,0.04882,0.02608,0.009834,0.8791,0.006901,0.0457,0.05215,0.02024,0.03362,0.007944,0.01217
"ACTR3",170,"lamellipodium","GO:0030027","cellular component",67,15,0.04882,0.01999,0.008836,0.8873,0.01048,0.0457,0.05215,0.01548,0.02582,0.006376,0.01225
"MPHOSPH6",7214,"exosome (RNase complex)","GO:0000178","cellular component",23,6,0.04882,0.0303,0.008657,0.8893,0.01519,0.0457,0.05215,0.0192,0.04782,0.005485,0.01366
"TIMM17A",17315,"mitochondrion","GO:0005739","cellular component",16,177,0.04882,0.01398,0.0092,0.8844,0.008402,0.0457,0.05215,0.01102,0.01773,0.007077,0.01196
"BRD8",19874,"Swr1 complex","GO:0000812","cellular component",20,5,0.04882,0.01716,0.006582,0.9148,0.02003,0.0457,0.05215,0.01448,0.02032,0.003744,0.01157
"BAZ1A",960,"CHRAC","GO:0008623","cellular component",10,2,0.04882,0.01709,0.008967,0.8862,0.009397,0.0457,0.05215,0.01204,0.02426,0.006693,0.01201
"DBNL",2696,"postsynaptic membrane","GO:0045211","cellular component",27,2,0.04882,0.03373,0.007937,0.8961,0.01308,0.0457,0.05215,0.02314,0.04918,0.005295,0.0119
"GTF3C2",4665,"transcription factor TFIIIC complex","GO:0000127","cellular component",19,2,0.04883,0.01637,0.008002,0.8957,0.0153,0.04615,0.05166,0.01307,0.02049,0.005055,0.01267
"HUWE1",30892,"extracellular exosome","GO:0070062","cellular component",198,352,0.04883,0.0255,0.009552,0.8813,0.004916,0.04643,0.05134,0.02354,0.02761,0.008227,0.01109
"ANP32E",16673,"Swr1 complex","GO:0000812","cellular component",22,5,0.04883,0.02125,0.008307,0.8929,0.01542,0.04616,0.05167,0.01445,0.03125,0.005239,0.01317
"STX7",11442,"recycling endosome","GO:0055037","cellular component",55,16,0.04884,0.02171,0.009061,0.8854,0.01037,0.04603,0.05182,0.01852,0.02544,0.006582,0.01247
"CASC3",17040,"U2-type catalytic step 1 spliceosome","GO:0071006","cellular component",98,4,0.04884,0.04507,0.009822,0.8792,0.008451,0.04611,0.05174,0.03801,0.05345,0.007545,0.01279
"ARF1",652,"extracellular exosome","GO:0070062","cellular component",95,352,0.04885,0.04765,0.01054,0.8735,0.005894,0.04567,0.05225,0.0378,0.06007,0.008769,0.01268
"THBS1",11785,"fibrinogen complex","GO:0005577","cellular component",90,2,0.04885,0.04362,0.008168,0.8968,0.02198,0.04567,0.05225,0.03027,0.06287,0.004506,0.0148
"VDAC2",12672,"mitochondrion","GO:0005739","cellular component",105,177,0.04885,0.0362,0.01003,0.8775,0.007352,0.04567,0.05225,0.0294,0.04457,0.007988,0.01261
"RAB11A",9760,"endosome","GO:0005768","cellular component",104,37,0.04885,0.02644,0.01028,0.8755,0.006939,0.04567,0.05225,0.02578,0.02713,0.008286,0.01274
"DYNC2H1",2962,"motile cilium","GO:0031514","cellular component",31,6,0.04885,0.01726,0.008304,0.8922,0.01393,0.04567,0.05225,0.01255,0.02374,0.005399,0.01277
"NUP43",21182,"nuclear speck","GO:0016607","cellular component",56,57,0.04885,0.01909,0.009546,0.8813,0.005245,0.0465,0.05133,0.01626,0.02242,0.008129,0.01121
"GDI2",4227,"vesicle","GO:0031982","cellular component",43,33,0.04886,0.02819,0.008,0.8953,0.01496,0.04618,0.0517,0.02299,0.03456,0.00505,0.01267
"TUBGCP3",18598,"gamma-tubulin complex","GO:0000930","cellular component",62,6,0.04886,0.01472,0.01003,0.8776,0.005079,0.04608,0.05181,0.01399,0.01549,0.008581,0.01173
"RBM34",28965,"chromosome","GO:0005694","cellular component",49,17,0.04886,0.03128,0.007841,0.8977,0.01649,0.04618,0.0517,0.01921,0.05094,0.004792,0.01283
"AP4E1",573,"AP-4 adaptor complex","GO:0030124","cellular component",28,2,0.04886,0.01256,0.008945,0.8863,0.01124,0.04566,0.0523,0.008021,0.01967,0.006321,0.01266
"UBE2N",12492,"UBC13-MMS2 complex","GO:0031372","cellular component",111,2,0.04888,0.03475,0.0101,0.8771,0.007192,0.04587,0.05209,0.03047,0.03962,0.00808,0.01262
"DR1",3017,"negative cofactor 2 complex","GO:0017054","cellular component",19,2,0.04889,0.02082,0.01002,0.8777,0.007079,0.0458,0.0522,0.01906,0.02273,0.008044,0.01248
"RBM15B",24303,"RNA N6-methyladenosine methyltransferase complex","GO:0036396","cellular component",22,4,0.04889,0.02784,0.01077,0.8719,0.002928,0.04597,0.05199,0.02615,0.02964,0.009809,0.01183
"BRF1",11551,"transcription factor TFIIIB complex","GO:0000126","cellular component",17,4,0.0489,0.01778,0.008916,0.8871,0.01585,0.04616,0.05179,0.01246,0.02537,0.005535,0.01436
"NIN",14906,"centrosome","GO:0005813","cellular component",37,65,0.04891,0.01389,0.009192,0.884,0.007042,0.04662,0.05131,0.01108,0.0174,0.00738,0.01145
"STX8",11443,"SNARE complex","GO:0031201","cellular component",38,29,0.04892,0.01785,0.009317,0.8835,0.009707,0.04654,0.05142,0.01506,0.02116,0.006922,0.01254
"UBE2N",12492,"UBC13-UEV1A complex","GO:0035370","cellular component",111,2,0.04893,0.03475,0.01019,0.8764,0.007413,0.04594,0.0521,0.03047,0.03962,0.008108,0.01281
"OXCT1",8527,"mitochondrion","GO:0005739","cellular component",32,177,0.04895,0.01341,0.00725,0.9074,0.02387,0.04625,0.0518,0.007429,0.0242,0.003826,0.01374
"STX7",11442,"SNARE complex","GO:0031201","cellular component",55,29,0.04895,0.02171,0.009001,0.8858,0.01075,0.0466,0.05142,0.01852,0.02544,0.006466,0.01253
"WDR5",12757,"histone acetyltransferase complex","GO:0000123","cellular component",93,12,0.04896,0.01634,0.01037,0.8748,0.003471,0.04651,0.05155,0.01498,0.01781,0.0093,0.01156
"MRPL51",14044,"mitochondrial ribosome","GO:0005761","cellular component",35,4,0.04898,0.01497,0.007931,0.8959,0.01587,0.04628,0.05184,0.009658,0.0232,0.004851,0.01296
"STX7",11442,"azurophil granule","GO:0042582","cellular component",55,5,0.049,0.02171,0.009643,0.8807,0.009616,0.04632,0.05184,0.01852,0.02544,0.007184,0.01294
"EIF4A3",18683,"exon-exon junction complex","GO:0035145","cellular component",182,7,0.049,0.03293,0.008449,0.8911,0.01404,0.0463,0.05187,0.02961,0.03662,0.005474,0.01304
"NDUFS2",7708,"mitochondrial respiratory chain complex I","GO:0005747","cellular component",63,25,0.04901,0.02525,0.01015,0.8765,0.007957,0.04553,0.05276,0.02422,0.02633,0.007905,0.01303
"POLR2G",9194,"P-body","GO:0000932","cellular component",103,8,0.04901,0.01492,0.007738,0.8984,0.01741,0.0463,0.05187,0.01211,0.01839,0.00456,0.01313
"SPI1",11241,"chromatin","GO:0000785","cellular component",122,40,0.04901,0.0211,0.00804,0.8949,0.0121,0.04682,0.05129,0.01789,0.02488,0.005531,0.01169
"SEC16A",29006,"ER to Golgi transport vesicle membrane","GO:0012507","cellular component",66,5,0.04901,0.02269,0.01066,0.8729,0.008328,0.04588,0.05236,0.02024,0.02543,0.008237,0.0138
"DYNC2H1",2962,"dynein complex","GO:0030286","cellular component",31,7,0.04901,0.01836,0.009035,0.8861,0.01523,0.04612,0.05207,0.0123,0.02742,0.005699,0.01432
"DYNC1H1",2961,"dynein complex","GO:0030286","cellular component",97,7,0.04903,0.02074,0.007284,0.9044,0.0182,0.04687,0.05129,0.01522,0.02827,0.004301,0.01234
"UQCRFS1",12587,"mitochondrion","GO:0005739","cellular component",39,177,0.04903,0.01653,0.01008,0.8771,0.007052,0.04687,0.05129,0.01408,0.01942,0.008121,0.01251
"TOMM7",21648,"mitochondrion","GO:0005739","cellular component",18,177,0.04903,0.02581,0.007817,0.8985,0.01726,0.04687,0.05129,0.02167,0.03074,0.004753,0.01286
"KIF21A",19349,"kinesin complex","GO:0005871","cellular component",38,8,0.04903,0.01791,0.008853,0.8873,0.01055,0.04687,0.05129,0.01438,0.02231,0.006396,0.01225
"NDUFA12",23987,"mitochondrion","GO:0005739","cellular component",46,177,0.04903,0.01907,0.009809,0.8793,0.006164,0.04687,0.05129,0.01441,0.02523,0.008075,0.01191
"HM13",16435,"integral component of cytoplasmic side of endoplasmic reticulum membrane","GO:0071458","cellular component",24,2,0.04903,0.03023,0.00653,0.917,0.02564,0.04552,0.05281,0.01693,0.05396,0.003245,0.01314
"BRF1",11551,"transcription preinitiation complex","GO:0097550","cellular component",17,2,0.04904,0.01786,0.01122,0.8689,0.004213,0.04597,0.05231,0.01256,0.0254,0.009815,0.01283
"AP3D1",568,"endosome membrane","GO:0010008","cellular component",35,22,0.04904,0.01683,0.01024,0.8759,0.0108,0.04597,0.05231,0.01593,0.01777,0.007334,0.01431
"BAZ2A",962,"rDNA heterochromatin","GO:0033553","cellular component",21,3,0.04904,0.03126,0.01017,0.8765,0.009993,0.04628,0.05197,0.02389,0.0409,0.007445,0.01388
"ATP5F1A",823,"proton-transporting ATP synthase complex","GO:0045259","cellular component",127,5,0.04905,0.03015,0.0098,0.8794,0.007006,0.04685,0.05135,0.02441,0.03725,0.007876,0.0122
"ATP6V1D",13527,"proton-transporting V-type ATPase complex","GO:0033176","cellular component",39,4,0.04905,0.02408,0.009432,0.8824,0.01091,0.04632,0.05193,0.02108,0.02751,0.006716,0.01325
"CAPNS1",1481,"extracellular exosome","GO:0070062","cellular component",22,352,0.04906,0.0208,0.009243,0.884,0.01004,0.04693,0.05129,0.01485,0.02914,0.006779,0.0126
"SMC4",14013,"condensin complex","GO:0000796","cellular component",23,3,0.04906,0.02558,0.01023,0.8758,0.00613,0.04693,0.05129,0.02109,0.03102,0.008435,0.01241
"DYNC2H1",2962,"cytoplasmic dynein complex","GO:0005868","cellular component",31,8,0.04906,0.01836,0.009648,0.8805,0.009663,0.04687,0.05135,0.0123,0.02742,0.007165,0.01299
"TXNIP",16952,"cytoplasm","GO:0005737","cellular component",42,430,0.04907,0.02821,0.009623,0.8808,0.0156,0.04598,0.05236,0.01479,0.05381,0.005952,0.01556
"NDUFA13",17194,"mitochondrial respirasome","GO:0005746","cellular component",59,4,0.04907,0.03593,0.009829,0.8792,0.008817,0.04642,0.05187,0.02262,0.05705,0.007474,0.01293
"IKBKG",5961,"IkappaB kinase complex","GO:0008385","cellular component",136,3,0.04908,0.02265,0.009089,0.8853,0.01067,0.04696,0.05128,0.02073,0.02474,0.006539,0.01264
"STX8",11443,"recycling endosome","GO:0055037","cellular component",38,16,0.04908,0.01851,0.01078,0.872,0.003003,0.04687,0.0514,0.01673,0.02048,0.009772,0.01188
"IKBKG",5961,"spindle pole","GO:0000922","cellular component",136,19,0.04909,0.02265,0.008167,0.8954,0.0184,0.04699,0.05128,0.02073,0.02474,0.004826,0.01382
"CD82",6210,"integral component of plasma membrane","GO:0005887","cellular component",14,35,0.04911,0.0377,0.009425,0.8823,0.01374,0.04554,0.05296,0.02461,0.05776,0.006152,0.01444
"EFTUD2",30858,"Cajal body","GO:0015030","cellular component",389,7,0.04911,0.01944,0.01089,0.8709,0.005104,0.04693,0.05139,0.01696,0.02229,0.009278,0.01279
"VTI1B",17793,"recycling endosome membrane","GO:0055038","cellular component",36,4,0.04911,0.01841,0.009101,0.8858,0.01738,0.04604,0.05237,0.01391,0.02437,0.005423,0.01527
"ATP5PO",850,"mitochondrion","GO:0005739","cellular component",57,177,0.04913,0.01253,0.008769,0.8883,0.0153,0.04638,0.05205,0.0078,0.02012,0.00546,0.01408
"RABGEF1",17676,"early endosome","GO:0005769","cellular component",23,29,0.04913,0.04458,0.01141,0.8675,0.003743,0.04612,0.05234,0.02688,0.07393,0.01016,0.01281
"CLINT1",23186,"endosome","GO:0005768","cellular component",47,37,0.04914,0.0386,0.00975,0.88,0.0108,0.0464,0.05203,0.0294,0.05068,0.006981,0.01362
"CCT2",1615,"microtubule","GO:0005874","cellular component",86,24,0.04914,0.02049,0.01165,0.8658,0.004845,0.04604,0.05245,0.01852,0.02267,0.01001,0.01356
"RSBN1",25642,"nucleus","GO:0005634","cellular component",16,496,0.04914,0.009787,0.009787,0.8795,0.01074,0.04543,0.05315,0.007006,0.01367,0.007006,0.01367
