"hgnc_symbol","hgnc_id","go_name","go_id","go_domain","ncon_gene","ncon_go","global_padj","gene_padj","pval","sim","sem_sim","cilow_global_padj","ciupp_global_padj","cilow_gene_padj","ciupp_gene_padj","cilow_pval","ciupp_pval"
"APRT",626,"AMP binding","GO:0016208","molecular function",40,5,0.04875,0.02434,0.007361,0.9019,0.01422,0.04607,0.05158,0.01935,0.03063,0.004764,0.01137
"OGDH",8124,"oxoglutarate dehydrogenase (succinyl-transferring) activity","GO:0004591","molecular function",52,2,0.04875,0.01743,0.008766,0.8882,0.009162,0.04607,0.05158,0.01413,0.0215,0.006609,0.01163
"PFN1",8881,"phosphotyrosine residue binding","GO:0001784","molecular function",53,5,0.04875,0.04695,0.008158,0.8944,0.01448,0.04607,0.05158,0.03654,0.06031,0.005304,0.01255
"RBX1",9928,"NEDD8 ligase activity","GO:0061663","molecular function",115,3,0.04875,0.01233,0.008721,0.8884,0.009737,0.04607,0.05158,0.01052,0.01446,0.006446,0.0118
"ACTR3",170,"structural constituent of cytoskeleton","GO:0005200","molecular function",67,12,0.04875,0.01999,0.009253,0.8838,0.007837,0.04575,0.05195,0.01548,0.02582,0.007263,0.01179
"PRDM4",9348,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO:0000978","molecular function",6,62,0.04875,0.01994,0.009332,0.8833,0.006846,0.04607,0.05158,0.01681,0.02365,0.007552,0.01153
"SF3B6",30096,"mRNA binding","GO:0003729","molecular function",92,47,0.04875,0.01423,0.009105,0.8851,0.008346,0.04607,0.05158,0.01109,0.01827,0.007029,0.01179
"AP1G1",555,"kinesin binding","GO:0019894","molecular function",55,5,0.04876,0.01908,0.009145,0.8848,0.007952,0.04608,0.05159,0.01756,0.02073,0.007126,0.01174
"CAPNS1",1481,"calcium-dependent cysteine-type endopeptidase activity","GO:0004198","molecular function",22,3,0.04876,0.019,0.007307,0.9067,0.02243,0.04574,0.05199,0.01519,0.02375,0.004073,0.01311
"HIF1A",4910,"ubiquitin protein ligase binding","GO:0031625","molecular function",181,52,0.04876,0.02542,0.009075,0.8853,0.009811,0.04574,0.05199,0.02055,0.03144,0.00673,0.01224
"NFATC3",7777,"DNA-binding transcription factor activity, RNA polymerase II-specific","GO:0000981","molecular function",37,43,0.04876,0.02753,0.009236,0.884,0.009375,0.04574,0.05199,0.02229,0.034,0.006934,0.0123
"PFDN2",8867,"amyloid-beta binding","GO:0001540","molecular function",39,6,0.04876,0.02884,0.009864,0.8786,0.002489,0.04622,0.05143,0.02553,0.03258,0.009126,0.01066
"PFDN2",8867,"unfolded protein binding","GO:0051082","molecular function",39,19,0.04876,0.02884,0.007276,0.9062,0.02002,0.04608,0.05159,0.02553,0.03258,0.004233,0.01251
"RPL24",10325,"structural constituent of ribosome","GO:0003735","molecular function",123,64,0.04876,0.02619,0.00712,0.9067,0.01773,0.04574,0.05199,0.01872,0.03664,0.004328,0.01171
"FADD",3573,"protease binding","GO:0002020","molecular function",55,8,0.04876,0.03184,0.009848,0.879,0.005533,0.04574,0.05199,0.03054,0.0332,0.008315,0.01166
"PCF11",30097,"RNA polymerase II complex binding","GO:0000993","molecular function",75,11,0.04876,0.01752,0.008762,0.8883,0.009477,0.04608,0.05159,0.01308,0.02348,0.006539,0.01174
"TMEM165",30760,"metal ion transmembrane transporter activity","GO:0046873","molecular function",22,10,0.04876,0.03231,0.01006,0.8772,0.004571,0.04608,0.05159,0.02974,0.0351,0.008692,0.01165
"RNF20",10062,"p53 binding","GO:0002039","molecular function",51,8,0.04877,0.03256,0.009678,0.8802,0.006395,0.04606,0.05164,0.02175,0.04872,0.007935,0.0118
"DR1",3017,"core promoter sequence-specific DNA binding","GO:0001046","molecular function",19,8,0.04878,0.0208,0.008809,0.8877,0.008762,0.04632,0.05136,0.01844,0.02346,0.006752,0.01149
"FUS",4010,"chromatin binding","GO:0003682","molecular function",170,28,0.04878,0.0218,0.009863,0.8786,0.002921,0.04632,0.05136,0.0181,0.02625,0.008994,0.01082
"GTF2I",4659,"RNA polymerase II-specific DNA-binding transcription factor binding","GO:0061629","molecular function",56,18,0.04878,0.03252,0.009075,0.8853,0.007037,0.04632,0.05136,0.02864,0.03694,0.007324,0.01125
"NDUFA9",7693,"NADH dehydrogenase activity","GO:0003954","molecular function",58,7,0.04878,0.01925,0.007829,0.8982,0.0149,0.04632,0.05136,0.01582,0.02343,0.005113,0.01199
"NFKB1",7794,"DNA-binding transcription factor activity, RNA polymerase II-specific","GO:0000981","molecular function",170,43,0.04878,0.02619,0.008288,0.8924,0.008836,0.04632,0.05136,0.02424,0.0283,0.006328,0.01086
"PSMB2",9539,"endopeptidase activity","GO:0004175","molecular function",61,22,0.04878,0.01982,0.008292,0.8936,0.01545,0.04627,0.05144,0.01492,0.02634,0.005303,0.01297
"ACTR2",169,"structural constituent of cytoskeleton","GO:0005200","molecular function",91,12,0.04878,0.02933,0.01013,0.8768,0.005516,0.04604,0.05168,0.02424,0.03549,0.008554,0.01201
"ORC3",8489,"DNA replication origin binding","GO:0003688","molecular function",22,3,0.04878,0.01512,0.00809,0.8941,0.01024,0.04632,0.05136,0.01127,0.02029,0.005907,0.01108
"TAF1B",11533,"RNA polymerase I core promoter sequence-specific DNA binding","GO:0001164","molecular function",24,4,0.04879,0.01515,0.009183,0.8842,0.005775,0.04635,0.05135,0.01318,0.01741,0.007686,0.01097
"ABCC4",55,"efflux transmembrane transporter activity","GO:0015562","molecular function",55,9,0.04879,0.03656,0.008282,0.893,0.01321,0.04611,0.05162,0.02673,0.04999,0.005537,0.01239
"RPL37",10347,"structural constituent of ribosome","GO:0003735","molecular function",84,64,0.0488,0.01232,0.008802,0.8877,0.01257,0.04584,0.05196,0.008366,0.01815,0.005976,0.01296
"SF3A3",10767,"RNA binding","GO:0003723","molecular function",96,322,0.0488,0.01508,0.01045,0.8744,0.0004733,0.0462,0.05155,0.01404,0.01619,0.0103,0.01061
"GNMT",4415,"glycine binding","GO:0016594","molecular function",27,4,0.0488,0.04781,0.009363,0.8828,0.00831,0.04571,0.05209,0.04358,0.05246,0.007248,0.0121
"AP1G1",555,"cargo adaptor activity","GO:0140312","molecular function",55,5,0.04881,0.01908,0.006934,0.9085,0.01768,0.04613,0.05164,0.01756,0.02073,0.004109,0.0117
"CCNB1",1579,"ubiquitin-like protein ligase binding","GO:0044389","molecular function",86,5,0.04881,0.02092,0.008776,0.888,0.0103,0.04613,0.05164,0.01922,0.02277,0.006381,0.01207
"CTNNA1",2509,"actin filament binding","GO:0051015","molecular function",61,20,0.04881,0.03567,0.005946,0.926,0.02627,0.04613,0.05164,0.02248,0.05662,0.002925,0.01209
"HHEX",4901,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO:0000978","molecular function",36,62,0.04881,0.03719,0.00791,0.897,0.01517,0.04613,0.05164,0.02495,0.05542,0.00503,0.01244
"ITGA2",6137,"collagen binding involved in cell-matrix adhesion","GO:0098639","molecular function",54,3,0.04881,0.01931,0.008686,0.8889,0.01087,0.04613,0.05164,0.01626,0.02293,0.006198,0.01217
"MKI67",7107,"protein C-terminus binding","GO:0008022","molecular function",107,19,0.04881,0.0196,0.01026,0.8755,0.004065,0.04587,0.05193,0.01713,0.02244,0.009022,0.01167
"RGS10",9992,"G-protein alpha-subunit binding","GO:0001965","molecular function",11,5,0.04881,0.04456,0.006883,0.91,0.01905,0.04613,0.05164,0.02424,0.08191,0.004002,0.01184
"SRSF2",10783,"RNA binding","GO:0003723","molecular function",108,322,0.04881,0.02459,0.00922,0.8842,0.0103,0.04613,0.05164,0.01792,0.03373,0.006721,0.01265
"TFAP2A",11742,"DNA-binding transcription activator activity, RNA polymerase II-specific","GO:0001228","molecular function",85,25,0.04881,0.02642,0.006253,0.9213,0.02321,0.04613,0.05164,0.01903,0.03669,0.003319,0.01178
"SMC1A",11111,"chromatin binding","GO:0003682","molecular function",70,28,0.04881,0.02896,0.01004,0.8773,0.002452,0.04634,0.05142,0.02315,0.03624,0.009301,0.01084
"VTI1B",17793,"chloride channel inhibitor activity","GO:0019869","molecular function",36,6,0.04881,0.01896,0.00743,0.9026,0.01728,0.04613,0.05164,0.01736,0.02071,0.004492,0.01229
"MYLIP",21155,"ubiquitin-protein transferase activity","GO:0004842","molecular function",24,21,0.04881,0.02197,0.007417,0.9055,0.02581,0.04629,0.05146,0.01611,0.02996,0.003751,0.01466
"CALM1",1442,"N-terminal myristoylation domain binding","GO:0031997","molecular function",160,3,0.04882,0.04216,0.00903,0.8858,0.01017,0.0457,0.05215,0.03338,0.05326,0.006598,0.01236
"ERBB3",3431,"neuregulin binding","GO:0038132","molecular function",92,2,0.04882,0.03528,0.007553,0.8997,0.01497,0.0457,0.05215,0.02421,0.05143,0.004759,0.01199
"KAT2A",4201,"histone deacetylase binding","GO:0042826","molecular function",54,14,0.04882,0.02241,0.01003,0.8773,0.006509,0.04569,0.05216,0.01955,0.02568,0.008184,0.0123
"GTF3C2",4665,"DNA binding","GO:0003677","molecular function",19,47,0.04882,0.01816,0.007544,0.8998,0.01525,0.0457,0.05215,0.0144,0.02289,0.004716,0.01207
"SMAD1",6767,"DEAD/H-box RNA helicase binding","GO:0017151","molecular function",93,2,0.04882,0.01859,0.008339,0.8919,0.01177,0.0457,0.05215,0.01451,0.02383,0.005788,0.01201
"RPL37A",10348,"structural constituent of ribosome","GO:0003735","molecular function",115,64,0.04882,0.02249,0.008337,0.8934,0.01678,0.0457,0.05215,0.01418,0.0357,0.005138,0.01353
"MAP3K6",6858,"MAP kinase kinase kinase activity","GO:0004709","molecular function",15,4,0.04882,0.04486,0.008444,0.8909,0.01191,0.0457,0.05215,0.02953,0.06813,0.005832,0.01223
"FAM120A",13247,"RNA binding","GO:0003723","molecular function",22,322,0.04882,0.04268,0.01067,0.8726,0.002198,0.04589,0.05194,0.03974,0.04584,0.009934,0.01146
"NDUFA13",17194,"NADH dehydrogenase (ubiquinone) activity","GO:0008137","molecular function",59,9,0.04882,0.03593,0.009569,0.8811,0.007421,0.04634,0.05143,0.02262,0.05705,0.007597,0.01205
"RSL24D1",18479,"structural constituent of ribosome","GO:0003735","molecular function",29,64,0.04882,0.03097,0.007843,0.8972,0.01509,0.04569,0.05216,0.01741,0.05507,0.004966,0.01239
"PSMC5",9552,"general transcription initiation factor binding","GO:0140296","molecular function",106,6,0.04883,0.02667,0.008445,0.8908,0.01242,0.04569,0.05219,0.01847,0.0385,0.005749,0.0124
"IKBKG",5961,"linear polyubiquitin binding","GO:1990450","molecular function",136,2,0.04883,0.02423,0.008202,0.8932,0.01305,0.04615,0.05166,0.0225,0.02609,0.005488,0.01226
"TBL3",11587,"U3 snoRNA binding","GO:0034511","molecular function",40,4,0.04883,0.01769,0.008338,0.8919,0.01231,0.04615,0.05166,0.01278,0.02448,0.005702,0.01219
"NDUFS2",7708,"NADH dehydrogenase activity","GO:0003954","molecular function",63,7,0.04884,0.02525,0.009455,0.8823,0.009159,0.04638,0.05144,0.02422,0.02633,0.007148,0.01251
"SYNJ1",11503,"phosphatidylinositol-4-phosphate phosphatase activity","GO:0043812","molecular function",60,4,0.04884,0.04094,0.01027,0.8759,0.005367,0.04611,0.05174,0.03284,0.05104,0.008677,0.01215
"BAZ2A",962,"histone binding","GO:0042393","molecular function",21,22,0.04884,0.03126,0.009999,0.8777,0.007295,0.04611,0.05174,0.02389,0.0409,0.007987,0.01252
"KRTCAP2",28942,"enzyme activator activity","GO:0008047","molecular function",6,32,0.04884,0.01665,0.00804,0.8972,0.01878,0.04637,0.05144,0.01502,0.01847,0.004818,0.01342
"CSNK2B",2460,"protein serine/threonine kinase activity","GO:0004674","molecular function",82,52,0.04885,0.04601,0.009558,0.8813,0.009599,0.04567,0.05225,0.04303,0.04921,0.007102,0.01286
"GRB2",4566,"identical protein binding","GO:0042802","molecular function",226,151,0.04885,0.04036,0.008585,0.8898,0.01224,0.04567,0.05225,0.03397,0.04795,0.005893,0.01251
"HSPA8",5241,"MHC class II protein complex binding","GO:0023026","molecular function",318,7,0.04885,0.03594,0.006944,0.9096,0.02143,0.04567,0.05225,0.03182,0.04059,0.003794,0.01271
"NONO",7871,"nucleic acid binding","GO:0003676","molecular function",62,12,0.04885,0.03723,0.00672,0.9131,0.02152,0.04567,0.05225,0.03469,0.03995,0.003653,0.01236
"DDX21",2744,"rRNA binding","GO:0019843","molecular function",116,9,0.04885,0.02522,0.009761,0.8797,0.00782,0.04567,0.05225,0.02216,0.02869,0.007665,0.01243
"NUP93",28958,"structural constituent of nuclear pore","GO:0017056","molecular function",61,6,0.04885,0.03807,0.008559,0.8902,0.01426,0.04567,0.05225,0.02694,0.05381,0.005537,0.01323
"TANK",11562,"ubiquitin protein ligase binding","GO:0031625","molecular function",57,52,0.04885,0.02146,0.007108,0.9072,0.02014,0.04567,0.05225,0.02072,0.02222,0.004017,0.01258
"DBI",2690,"long-chain fatty acyl-CoA binding","GO:0036042","molecular function",19,2,0.04886,0.03192,0.009121,0.885,0.01026,0.04618,0.0517,0.01887,0.05398,0.006641,0.01253
"HSP90AA1",5253,"MHC class II protein complex binding","GO:0023026","molecular function",271,7,0.04886,0.03813,0.007706,0.8989,0.01676,0.04618,0.0517,0.03308,0.04394,0.00466,0.01274
"RPS3A",10421,"mRNA 5'-UTR binding","GO:0048027","molecular function",174,7,0.04886,0.02786,0.007741,0.8978,0.01552,0.04618,0.0517,0.02312,0.03356,0.004796,0.0125
"TFAP2A",11742,"RNA polymerase II transcription regulatory region sequence-specific DNA binding","GO:0000977","molecular function",85,18,0.04886,0.02642,0.005608,0.9271,0.02868,0.04618,0.0517,0.01903,0.03669,0.002416,0.01302
"FADD",3573,"caspase binding","GO:0089720","molecular function",55,3,0.04886,0.03088,0.008101,0.8942,0.01371,0.04618,0.0517,0.02872,0.03319,0.005295,0.01239
"ZBTB7A",18078,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO:0000978","molecular function",62,62,0.04886,0.02519,0.009287,0.8836,0.01036,0.04618,0.0517,0.01972,0.03216,0.006752,0.01277
"EAF2",23115,"transcription elongation regulator activity","GO:0003711","molecular function",18,2,0.04886,0.01313,0.006526,0.9168,0.02357,0.04618,0.0517,0.00798,0.02161,0.003397,0.01254
"RPS11",10384,"structural constituent of ribosome","GO:0003735","molecular function",140,64,0.04889,0.02879,0.008637,0.891,0.01847,0.0458,0.0522,0.017,0.04876,0.005101,0.01463
"RPS13",10386,"structural constituent of ribosome","GO:0003735","molecular function",164,64,0.04889,0.03563,0.008524,0.8926,0.01927,0.0458,0.0522,0.02479,0.05122,0.004968,0.01462
"MEAF6",25674,"histone acetyltransferase activity (H3-K23 specific)","GO:0043994","molecular function",21,3,0.04889,0.01297,0.009007,0.8859,0.0068,0.04657,0.05132,0.009819,0.01714,0.007294,0.01112
"GATC",25068,"glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity","GO:0050567","molecular function",9,3,0.04889,0.01996,0.00793,0.8958,0.01122,0.04657,0.05132,0.01212,0.03287,0.005603,0.01122
"NFATC3",7777,"transcription factor binding","GO:0008134","molecular function",37,27,0.0489,0.02753,0.009762,0.8798,0.009742,0.0458,0.0522,0.02229,0.034,0.007228,0.01318
"NUDC",8045,"unfolded protein binding","GO:0051082","molecular function",61,19,0.0489,0.03288,0.01069,0.8728,0.00275,0.04632,0.05162,0.03233,0.03345,0.009795,0.01166
"ETS2",3489,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO:0000978","molecular function",157,62,0.04891,0.01711,0.009791,0.8792,0.004318,0.04663,0.05131,0.01558,0.0188,0.008547,0.01122
"RPL8",10368,"structural constituent of ribosome","GO:0003735","molecular function",125,64,0.04891,0.02398,0.008787,0.8893,0.01808,0.04582,0.05221,0.01731,0.03322,0.005206,0.01483
"CAMK1",1459,"calmodulin binding","GO:0005516","molecular function",26,7,0.04891,0.03605,0.00856,0.8898,0.01268,0.04661,0.05132,0.02268,0.05732,0.005814,0.0126
"RNF185",26783,"ubiquitin-like protein conjugating enzyme binding","GO:0044390","molecular function",30,6,0.04891,0.01853,0.008718,0.8883,0.01287,0.04562,0.05245,0.01259,0.02726,0.005854,0.01298
"RFWD3",25539,"MDM2/MDM4 family protein binding","GO:0097371","molecular function",31,5,0.04892,0.01728,0.009892,0.8786,0.009858,0.04605,0.05196,0.01384,0.02158,0.007303,0.0134
"SMAD1",6767,"DNA-binding transcription factor activity","GO:0003700","molecular function",93,24,0.04893,0.01935,0.009237,0.8839,0.01118,0.04623,0.05178,0.01492,0.02508,0.006534,0.01306
"NFKB1",7794,"DNA-binding transcription activator activity, RNA polymerase II-specific","GO:0001228","molecular function",170,25,0.04893,0.02619,0.008297,0.8932,0.01528,0.04666,0.05131,0.02424,0.0283,0.005302,0.01298
"NFYC",7806,"DNA-binding transcription activator activity, RNA polymerase II-specific","GO:0001228","molecular function",20,25,0.04893,0.0165,0.006892,0.9086,0.01672,0.04666,0.05131,0.01065,0.02556,0.004203,0.0113
"RPL4",10353,"structural constituent of ribosome","GO:0003735","molecular function",139,64,0.04893,0.0295,0.008982,0.8867,0.01598,0.04577,0.0523,0.02297,0.03788,0.005541,0.01456
"BET1",14562,"protein binding","GO:0005515","molecular function",67,1436,0.04893,0.01181,0.01012,0.8766,0.003437,0.04666,0.05131,0.01059,0.01316,0.009078,0.01128
"DCTN6",16964,"dynein complex binding","GO:0070840","molecular function",26,4,0.04893,0.008061,0.008061,0.8945,0.01174,0.04666,0.05131,0.005608,0.01159,0.005608,0.01159
"UFC1",26941,"UFM1 conjugating enzyme activity","GO:0061657","molecular function",25,3,0.04893,0.02555,0.007956,0.8971,0.01587,0.04666,0.05131,0.01769,0.03691,0.005041,0.01256
"RPS20",10405,"structural constituent of ribosome","GO:0003735","molecular function",123,64,0.04895,0.01734,0.009124,0.8857,0.01688,0.04581,0.05232,0.01122,0.02678,0.00551,0.01511
"UHRF1BP1L",29102,"GARP complex binding","GO:0062069","molecular function",7,2,0.04895,0.02843,0.005685,0.9252,0.02906,0.04558,0.05257,0.01198,0.06748,0.002395,0.0135
"GTF2IRD1",4661,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO:0000978","molecular function",16,62,0.04896,0.02223,0.008336,0.8919,0.01054,0.04673,0.0513,0.01605,0.0308,0.006018,0.01155
"XRN2",12836,"5'-3' exoribonuclease activity","GO:0004534","molecular function",70,5,0.04896,0.0301,0.007682,0.8988,0.01701,0.04626,0.05181,0.0198,0.04576,0.00457,0.01291
"GADD45A",4095,"kinase binding","GO:0019900","molecular function",44,16,0.04897,0.04522,0.008573,0.8898,0.01332,0.04557,0.05261,0.03287,0.06223,0.005674,0.01295
"DHX36",14410,"mRNA 5'-UTR binding","GO:0048027","molecular function",51,7,0.04897,0.04899,0.00993,0.8784,0.01093,0.04611,0.05201,0.03973,0.06042,0.0071,0.01389
"HSPA8",5241,"chaperone binding","GO:0051087","molecular function",318,10,0.04898,0.03594,0.007658,0.899,0.01724,0.04628,0.05184,0.03182,0.04059,0.004516,0.01299
"IKBKB",5960,"transferrin receptor binding","GO:1990459","molecular function",88,6,0.04898,0.02697,0.01005,0.8775,0.01067,0.0459,0.05226,0.02433,0.02989,0.007245,0.01394
"SMAD4",6770,"R-SMAD binding","GO:0070412","molecular function",107,4,0.04898,0.0226,0.007031,0.9091,0.0229,0.04628,0.05184,0.02125,0.02405,0.003728,0.01326
"FDPS",3631,"dimethylallyltranstransferase activity","GO:0004161","molecular function",25,2,0.04899,0.04212,0.009037,0.8867,0.01823,0.04573,0.05248,0.02422,0.07326,0.005299,0.01541
"USF1",12593,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO:0000978","molecular function",39,62,0.049,0.04824,0.01045,0.8744,0.00633,0.04661,0.05151,0.03911,0.0595,0.008605,0.01269
"MED29",23074,"transcription factor binding","GO:0008134","molecular function",33,27,0.049,0.01408,0.008766,0.8881,0.009964,0.0468,0.05129,0.01333,0.01486,0.006437,0.01194
"DHX36",14410,"mRNA 3'-UTR binding","GO:0003730","molecular function",51,9,0.049,0.04899,0.009061,0.8866,0.01792,0.04609,0.0521,0.03973,0.06042,0.005348,0.01535
"EP300",3373,"histone lactyltransferase activity","GO:0120301","molecular function",184,2,0.04901,0.02228,0.0102,0.8762,0.009297,0.04598,0.05223,0.01975,0.02515,0.007631,0.01364
"PGD",8891,"phosphogluconate dehydrogenase (decarboxylating) activity","GO:0004616","molecular function",31,2,0.04901,0.02376,0.006913,0.9085,0.01708,0.04682,0.05129,0.0149,0.03787,0.004183,0.01142
"SPI1",11241,"transcription factor binding","GO:0008134","molecular function",122,27,0.04901,0.02155,0.009472,0.8819,0.01266,0.04608,0.05211,0.01751,0.02652,0.006409,0.014
"CRY1",2384,"nuclear receptor binding","GO:0016922","molecular function",53,17,0.04903,0.02498,0.008913,0.8871,0.009589,0.04687,0.05129,0.02065,0.03021,0.006622,0.012
"NR3C1",7978,"RNA polymerase II transcription regulatory region sequence-specific DNA binding","GO:0000977","molecular function",165,18,0.04903,0.02001,0.008562,0.89,0.01025,0.04687,0.05129,0.01672,0.02396,0.006216,0.01179
"HNRNPA1",5031,"single-stranded DNA binding","GO:0003697","molecular function",256,17,0.04903,0.03138,0.01106,0.8699,0.002999,0.04658,0.05161,0.02895,0.03401,0.01007,0.01214
"LGALS8",6569,"integrin binding","GO:0005178","molecular function",32,18,0.04903,0.0226,0.007769,0.898,0.01405,0.04687,0.05129,0.0172,0.0297,0.005056,0.01194
"NFKB1",7794,"DNA-binding transcription repressor activity, RNA polymerase II-specific","GO:0001227","molecular function",170,18,0.04903,0.02619,0.00841,0.8938,0.01955,0.04645,0.05175,0.02424,0.0283,0.004882,0.01449
"ABCE1",69,"protein binding","GO:0005515","molecular function",86,1436,0.04903,0.02479,0.009944,0.8783,0.01081,0.04569,0.05261,0.0169,0.03637,0.007116,0.01389
"ACOX3",121,"acyl-CoA oxidase activity","GO:0003997","molecular function",24,6,0.04903,0.01352,0.007369,0.902,0.0156,0.04687,0.05129,0.01065,0.01716,0.004571,0.01188
"VAMP8",12647,"syntaxin binding","GO:0019905","molecular function",66,8,0.04903,0.02825,0.009462,0.8821,0.007931,0.04687,0.05129,0.02235,0.03571,0.007368,0.01215
"MAFB",6408,"transcription factor binding","GO:0008134","molecular function",25,27,0.04903,0.01727,0.007226,0.9072,0.02106,0.04687,0.05129,0.01467,0.02034,0.00412,0.01267
"CDC37",1735,"heat shock protein binding","GO:0031072","molecular function",107,11,0.04903,0.02145,0.008303,0.8937,0.0175,0.04687,0.05129,0.01759,0.02615,0.005027,0.01371
"MYLIP",21155,"cytoskeletal protein binding","GO:0008092","molecular function",24,22,0.04903,0.02197,0.009331,0.8833,0.00806,0.04687,0.05129,0.01611,0.02996,0.007265,0.01198
"HECTD3",26117,"protein binding","GO:0005515","molecular function",20,1436,0.04903,0.01724,0.0104,0.8746,0.004448,0.04639,0.05182,0.01322,0.02249,0.00903,0.01199
"EP300",3373,"histone crotonyltransferase activity","GO:0140068","molecular function",184,2,0.04904,0.02228,0.01039,0.8748,0.0099,0.04597,0.05231,0.01975,0.02515,0.007633,0.01414
"HNRNPU",5048,"ribonucleoprotein complex binding","GO:0043021","molecular function",289,16,0.04904,0.03948,0.008904,0.8869,0.011,0.04689,0.05129,0.03671,0.04247,0.006358,0.01247
"SEC61G",18277,"protein transmembrane transporter activity","GO:0008320","molecular function",67,8,0.04905,0.01664,0.009983,0.8778,0.007158,0.04685,0.05135,0.01335,0.02073,0.008011,0.01244
"ALG12",19358,"mannosyltransferase activity","GO:0000030","molecular function",11,15,0.04905,0.01742,0.009201,0.8852,0.01798,0.0461,0.0522,0.01143,0.02656,0.005399,0.01568
"TCF3",11633,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","GO:0000978","molecular function",261,62,0.04906,0.02081,0.01004,0.8775,0.006693,0.04684,0.05139,0.01797,0.0241,0.008164,0.01235
"THRAP3",22964,"transcription coregulator activity","GO:0003712","molecular function",89,14,0.04906,0.03217,0.009973,0.8781,0.009148,0.04633,0.05195,0.0276,0.03748,0.007504,0.01326
"PSMA3",9532,"endopeptidase activity","GO:0004175","molecular function",110,22,0.04907,0.02171,0.01045,0.8744,0.007537,0.04549,0.05293,0.01464,0.03219,0.008254,0.01322
"CXXC1",24343,"histone methyltransferase activity (H3-K4 specific)","GO:0042800","molecular function",37,5,0.04907,0.02693,0.008732,0.8884,0.01165,0.04695,0.05128,0.02372,0.03056,0.006096,0.01251
"SPTY2D1",26818,"DNA binding","GO:0003677","molecular function",12,47,0.04907,0.02446,0.01025,0.8758,0.00821,0.04549,0.05293,0.02271,0.02634,0.007946,0.01323
"SQSTM1",11280,"protein kinase C binding","GO:0005080","molecular function",217,5,0.04908,0.02662,0.01043,0.8745,0.007743,0.04547,0.05298,0.01948,0.03639,0.008192,0.01329
"CCDC88A",25523,"insulin receptor binding","GO:0005158","molecular function",60,5,0.04908,0.04766,0.007225,0.9058,0.02104,0.04548,0.05295,0.04291,0.05294,0.003949,0.01322
"ANP32E",16673,"histone binding","GO:0042393","molecular function",22,22,0.04908,0.02127,0.007148,0.9058,0.01922,0.04696,0.05128,0.01445,0.03131,0.004057,0.01259
"IKBKG",5961,"transferrin receptor binding","GO:1990459","molecular function",136,6,0.04909,0.02543,0.01113,0.8694,0.003126,0.04624,0.05211,0.02111,0.03064,0.0101,0.01226
"TXNL1",12436,"disulfide oxidoreductase activity","GO:0015036","molecular function",24,8,0.04909,0.02833,0.01021,0.876,0.009536,0.04605,0.05233,0.02219,0.03617,0.007585,0.01373
"FARS2",21062,"tRNA binding","GO:0000049","molecular function",19,10,0.04909,0.02502,0.01132,0.8682,0.004545,0.04603,0.05237,0.01723,0.03635,0.009802,0.01307
"RNF19A",13432,"ubiquitin protein ligase activity","GO:0061630","molecular function",21,24,0.04909,0.0162,0.009548,0.8814,0.01075,0.0469,0.05138,0.01082,0.02427,0.006868,0.01327
"TXNDC11",28030,"protein binding","GO:0005515","molecular function",10,1436,0.04909,0.01099,0.01099,0.8704,0.006346,0.04603,0.05237,0.008988,0.01345,0.008988,0.01345
"FADD",3573,"death effector domain binding","GO:0035877","molecular function",55,2,0.04911,0.03088,0.007811,0.9003,0.02208,0.04637,0.05202,0.02872,0.03319,0.004242,0.01438
"BRD8",19874,"thyroid hormone receptor binding","GO:0046966","molecular function",20,4,0.04912,0.02032,0.01009,0.877,0.008301,0.04705,0.05128,0.0159,0.02597,0.007807,0.01303
"CDC5L",1743,"protein binding","GO:0005515","molecular function",240,1436,0.04914,0.02642,0.009334,0.883,0.01237,0.0471,0.05128,0.02111,0.03306,0.006368,0.01368
"EIF4B",3285,"RNA strand-exchange activity","GO:0034057","molecular function",83,4,0.04914,0.01927,0.009871,0.8788,0.009179,0.04706,0.0513,0.01613,0.02301,0.00742,0.01313
"RAB11A",9760,"myosin V binding","GO:0031489","molecular function",104,5,0.04914,0.02644,0.009172,0.885,0.01501,0.0464,0.05203,0.02578,0.02713,0.005813,0.01447
"CCNK",1596,"RNA polymerase II CTD heptapeptide repeat kinase activity","GO:0008353","molecular function",38,3,0.04914,0.02608,0.01011,0.877,0.009353,0.04705,0.05132,0.02131,0.03191,0.007552,0.01352
"ZBTB7A",18078,"transcription corepressor binding","GO:0001222","molecular function",62,5,0.04914,0.02519,0.00876,0.8882,0.0138,0.04638,0.05207,0.01972,0.03216,0.005695,0.01347
"CDC37",1735,"chaperone binding","GO:0051087","molecular function",107,10,0.04915,0.02152,0.008462,0.8909,0.01508,0.04542,0.05317,0.01624,0.02852,0.005302,0.0135
"STN1",26200,"telomeric DNA binding","GO:0042162","molecular function",21,9,0.04915,0.02891,0.01105,0.87,0.003182,0.04698,0.05142,0.02467,0.03389,0.01,0.0122
