"hgnc_symbol","hgnc_id","go_name","go_id","go_domain","ncon_gene","ncon_go","global_padj","gene_padj","pval","sim","sem_sim","cilow_global_padj","ciupp_global_padj","cilow_gene_padj","ciupp_gene_padj","cilow_pval","ciupp_pval"
"DYNC1H1",2961,"microtubule-based movement","GO:0007018","biological process",97,17,0.05167,0.02217,0.01139,0.8679,0.02078,0.04367,0.06112,0.01445,0.03403,0.005996,0.02164
"SPTY2D1",26818,"regulation of chromatin assembly","GO:0010847","biological process",12,5,0.05167,0.0266,0.01124,0.8688,0.02004,0.04673,0.05712,0.02278,0.03106,0.006041,0.02093
"EIF4H",12741,"eukaryotic translation initiation factor 4F complex assembly","GO:0097010","biological process",54,3,0.05169,0.01687,0.008645,0.8927,0.02995,0.04744,0.05632,0.009635,0.02952,0.00366,0.02042
"ATP6V0E1",863,"transmembrane transport","GO:0055085","biological process",25,42,0.05169,0.01906,0.01429,0.8502,0.009628,0.04527,0.05902,0.01414,0.02568,0.01061,0.01926
"CMPK2",27015,"dUDP biosynthetic process","GO:0006227","biological process",15,4,0.05169,0.04254,0.01429,0.8501,0.006775,0.04876,0.0548,0.03317,0.05456,0.01161,0.01759
"TCF3",11633,"positive regulation of transcription, DNA-templated","GO:0045893","biological process",261,63,0.05171,0.02487,0.01451,0.849,0.008061,0.04585,0.05831,0.01936,0.03196,0.01131,0.01861
"INTS8",26048,"snRNA processing","GO:0016180","biological process",22,6,0.05172,0.01777,0.01333,0.8557,0.01239,0.0463,0.05777,0.01212,0.02607,0.009088,0.01955
"IVNS1ABP",16951,"RNA splicing","GO:0008380","biological process",35,12,0.05174,0.03389,0.01506,0.8459,0.002147,0.04885,0.05481,0.02558,0.04491,0.01414,0.01604
"ERBB3",3431,"positive regulation of protein tyrosine kinase activity","GO:0061098","biological process",92,8,0.05175,0.03556,0.01324,0.8559,0.0152,0.04354,0.06151,0.02471,0.05117,0.008255,0.02124
"TRIM24",11812,"cellular response to estrogen stimulus","GO:0071391","biological process",50,5,0.05176,0.03969,0.01368,0.8534,0.01316,0.04525,0.05919,0.03459,0.04554,0.009066,0.02064
"NFKBIA",7797,"tumor necrosis factor-mediated signaling pathway","GO:0033209","biological process",78,6,0.05178,0.034,0.01253,0.86,0.01589,0.04559,0.05883,0.02868,0.04031,0.007627,0.02058
"FADD",3573,"defense response to virus","GO:0051607","biological process",55,12,0.05178,0.03316,0.01176,0.8654,0.01984,0.04783,0.05606,0.0285,0.03857,0.006357,0.02174
"CLTA",2090,"clathrin coat assembly","GO:0048268","biological process",63,6,0.05179,0.0176,0.01111,0.8697,0.02086,0.04555,0.05888,0.01076,0.02879,0.005832,0.02115
"PLEKHJ1",18211,"endosome organization","GO:0007032","biological process",8,12,0.05179,0.04026,0.009558,0.8815,0.02603,0.04326,0.06201,0.03204,0.05058,0.004277,0.02136
"MYO19",26234,"regulation of mitochondrial fission","GO:0090140","biological process",45,6,0.05179,0.04426,0.01404,0.8514,0.01179,0.04461,0.06014,0.03768,0.05199,0.009738,0.02024
"ETS2",3489,"regulation of transcription by RNA polymerase II","GO:0006357","biological process",157,88,0.05182,0.01927,0.01498,0.8462,0.005379,0.04846,0.05541,0.01731,0.02146,0.01271,0.01764
"HHEX",4901,"positive regulation of transcription by RNA polymerase II","GO:0045944","biological process",36,116,0.05184,0.03748,0.01208,0.8633,0.01918,0.0459,0.05856,0.02485,0.05652,0.006698,0.02179
"TFB1M",17037,"transcription initiation from mitochondrial promoter","GO:0006391","biological process",16,4,0.05184,0.03934,0.01184,0.8649,0.01962,0.04812,0.05585,0.02507,0.06174,0.006449,0.02173
"SURF1",11474,"oxidative phosphorylation","GO:0006119","biological process",13,4,0.05185,0.01925,0.01284,0.8585,0.01495,0.04708,0.05712,0.01212,0.03058,0.008082,0.02039
"TCP1",11655,"protein folding","GO:0006457","biological process",85,29,0.05185,0.02327,0.01157,0.8664,0.02064,0.04321,0.06223,0.01537,0.03524,0.006105,0.02193
"RAD50",9816,"regulation of mitotic recombination","GO:0000019","biological process",78,6,0.05188,0.02837,0.01146,0.8674,0.02228,0.04817,0.05588,0.02616,0.03075,0.005786,0.02272
"HPRT1",5157,"GMP salvage","GO:0032263","biological process",55,3,0.05189,0.03405,0.01085,0.8715,0.02394,0.04317,0.06238,0.01998,0.05803,0.005169,0.02276
"BMS1",23505,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","GO:0000479","biological process",38,10,0.05189,0.03289,0.01245,0.8608,0.01755,0.04587,0.05871,0.01902,0.05688,0.007224,0.02147
"RPL19",10312,"cytoplasmic translation","GO:0002181","biological process",110,23,0.0519,0.03095,0.01407,0.8512,0.009668,0.05095,0.05286,0.02297,0.04171,0.01044,0.01896
"RAD50",9816,"double-strand break repair","GO:0006302","biological process",78,11,0.0519,0.02991,0.01457,0.8486,0.006889,0.04879,0.0552,0.02619,0.03417,0.01178,0.01803
"RAB14",16524,"endocytic recycling","GO:0032456","biological process",31,17,0.0519,0.03587,0.0145,0.849,0.007729,0.04876,0.05525,0.02259,0.05695,0.01145,0.01836
"ITSN2",6184,"clathrin-dependent synaptic vesicle endocytosis","GO:0150007","biological process",44,4,0.05191,0.04556,0.01387,0.8521,0.012,0.04761,0.05659,0.03735,0.05557,0.009562,0.02012
"TOMM7",21648,"positive regulation of mitophagy in response to mitochondrial depolarization","GO:0098779","biological process",18,5,0.05192,0.02675,0.01296,0.8577,0.0164,0.0459,0.05874,0.0233,0.03071,0.00782,0.02149
"ATP6AP2",18305,"angiotensin maturation","GO:0002003","biological process",43,2,0.05193,0.03416,0.01299,0.8574,0.01398,0.04761,0.05665,0.03207,0.03639,0.008405,0.02006
"AUP1",891,"lipophagy","GO:0061724","biological process",35,2,0.05194,0.03602,0.01146,0.8671,0.01979,0.04545,0.05935,0.02323,0.05584,0.006193,0.0212
"HSP90AA1",5253,"positive regulation of defense response to virus by host","GO:0002230","biological process",271,2,0.05196,0.04052,0.01446,0.8491,0.009055,0.04739,0.05696,0.03343,0.0491,0.01096,0.01908
"AARS1",20,"alanyl-tRNA aminoacylation","GO:0006419","biological process",46,4,0.05197,0.03201,0.01137,0.8679,0.02008,0.04731,0.0571,0.02107,0.04864,0.006122,0.02113
"AUP1",891,"ubiquitin-dependent ERAD pathway","GO:0030433","biological process",35,17,0.05201,0.03602,0.008761,0.8894,0.02915,0.0454,0.05957,0.02323,0.05584,0.003628,0.02116
"IKBKB",5960,"negative regulation of bicellular tight junction assembly","GO:1903347","biological process",88,4,0.05203,0.02697,0.01406,0.8513,0.01001,0.04841,0.05592,0.02433,0.02989,0.0103,0.01919
"LCOR",29503,"regulation of transcription by RNA polymerase II","GO:0006357","biological process",29,88,0.05204,0.02326,0.01492,0.8466,0.005935,0.04959,0.05461,0.02244,0.02412,0.01243,0.01792
"PDE3A",8778,"cGMP-mediated signaling","GO:0019934","biological process",36,4,0.05207,0.04837,0.01537,0.8442,0.0007223,0.04938,0.05492,0.02723,0.08592,0.01501,0.01574
"CRY1",2384,"negative regulation of transcription, DNA-templated","GO:0045892","biological process",53,62,0.05209,0.02498,0.01437,0.8497,0.01176,0.0452,0.06003,0.02065,0.03021,0.009984,0.02069
"EBNA1BP2",15531,"rRNA processing","GO:0006364","biological process",78,29,0.0521,0.04561,0.01323,0.8561,0.01475,0.04716,0.05755,0.03073,0.0677,0.008359,0.02093
"CLTB",2091,"clathrin coat assembly","GO:0048268","biological process",60,6,0.05211,0.02162,0.01218,0.8625,0.01833,0.04533,0.05989,0.01275,0.03665,0.006895,0.02151
"TBC1D5",19166,"macroautophagy","GO:0016236","biological process",20,7,0.05213,0.03717,0.01371,0.8531,0.01389,0.04637,0.0586,0.02165,0.06382,0.008893,0.02114
"WDR5",12757,"positive regulation of histone H3-K4 methylation","GO:0051571","biological process",93,5,0.05214,0.01962,0.01477,0.8474,0.006872,0.05099,0.05332,0.01765,0.02181,0.01196,0.01826
"ABHD16A",13921,"monoacylglycerol catabolic process","GO:0052651","biological process",22,4,0.05215,0.02873,0.01042,0.8747,0.02384,0.04531,0.06002,0.0179,0.0461,0.004973,0.02182
"WASL",12735,"negative regulation of lymphocyte migration","GO:2000402","biological process",54,5,0.05216,0.03756,0.01443,0.8491,0.01143,0.0461,0.05901,0.03409,0.04138,0.01013,0.02054
"SPI1",11241,"negative regulation of gene expression","GO:0010629","biological process",122,33,0.05218,0.02507,0.01252,0.8603,0.02082,0.04612,0.05903,0.02063,0.03046,0.006583,0.0238
"STX7",11442,"regulation of protein localization to plasma membrane","GO:1903076","biological process",55,12,0.05218,0.02561,0.01474,0.8477,0.007336,0.04786,0.05688,0.0229,0.02864,0.01177,0.01847
"ASCC2",24103,"regulation of transcription, DNA-templated","GO:0006355","biological process",18,49,0.05218,0.0212,0.01531,0.8445,0.001542,0.05055,0.05386,0.01943,0.02314,0.01462,0.01604
"CCT2",1615,"positive regulation of establishment of protein localization to telomere","GO:1904851","biological process",86,7,0.0522,0.02049,0.01295,0.8575,0.01644,0.05127,0.05314,0.01985,0.02116,0.007788,0.02152
"KCNN4",6293,"calcium ion transport","GO:0006816","biological process",30,9,0.05222,0.02947,0.014,0.8514,0.01169,0.04959,0.05499,0.02395,0.03628,0.009752,0.02011
"ATP1A1",799,"sodium ion export across plasma membrane","GO:0036376","biological process",89,6,0.05224,0.03519,0.0142,0.8507,0.01023,0.04803,0.05683,0.02795,0.04432,0.01032,0.01953
"CMPK2",27015,"dTDP biosynthetic process","GO:0006233","biological process",15,4,0.05224,0.04254,0.01472,0.8479,0.008092,0.04881,0.0559,0.03317,0.05456,0.01146,0.0189
"NR1H2",7965,"negative regulation of cholesterol storage","GO:0010887","biological process",33,4,0.05225,0.03879,0.01292,0.858,0.01729,0.04629,0.05898,0.0307,0.04902,0.007538,0.02214
"HNRNPU",5048,"mRNA stabilization","GO:0048255","biological process",289,10,0.05227,0.03953,0.01544,0.844,0.004129,0.04933,0.05539,0.03674,0.04253,0.01366,0.01744
"TFB1M",17037,"rRNA methylation","GO:0031167","biological process",16,6,0.05228,0.03934,0.01451,0.8488,0.009071,0.04994,0.05473,0.02507,0.06174,0.01095,0.01921
"CSNK2B",2460,"peptidyl-threonine phosphorylation","GO:0018107","biological process",82,13,0.05232,0.04601,0.01505,0.8462,0.00525,0.05017,0.05456,0.04303,0.04921,0.01282,0.01765
"NFKB1",7794,"positive regulation of transcription by RNA polymerase II","GO:0045944","biological process",170,116,0.05232,0.02624,0.0154,0.8441,0.003371,0.04956,0.05523,0.02437,0.02826,0.01388,0.01709
"CCT3",1616,"positive regulation of establishment of protein localization to telomere","GO:1904851","biological process",84,7,0.05232,0.01837,0.01331,0.8556,0.01538,0.0504,0.05431,0.01619,0.02085,0.00828,0.0214
"NPRL2",24969,"negative regulation of TOR signaling","GO:0032007","biological process",24,7,0.05232,0.04175,0.01503,0.846,0.00659,0.05036,0.05436,0.03389,0.05143,0.01227,0.01842
"IKBKB",5960,"positive regulation of I-kappaB kinase/NF-kappaB signaling","GO:0043123","biological process",88,26,0.05234,0.02697,0.01537,0.8444,0.004426,0.05013,0.05466,0.02433,0.02989,0.01343,0.01759
"DR1",3017,"RNA polymerase II preinitiation complex assembly","GO:0051123","biological process",19,2,0.05236,0.02386,0.0138,0.8525,0.01302,0.05134,0.0534,0.0197,0.0289,0.009199,0.02071
"DBNL",2696,"regulation of actin filament polymerization","GO:0030833","biological process",27,10,0.0524,0.04068,0.01353,0.8543,0.01569,0.04797,0.05724,0.02988,0.05537,0.008342,0.02195
"MST1R",7381,"positive regulation of MAP kinase activity","GO:0043406","biological process",29,9,0.05244,0.04613,0.01234,0.8615,0.02186,0.04668,0.05892,0.02187,0.0973,0.006279,0.02426
"DYNC1H1",2961,"establishment of spindle localization","GO:0051293","biological process",97,8,0.05245,0.0235,0.01544,0.844,0.006686,0.0474,0.05804,0.0171,0.03231,0.01255,0.019
"ALYREF",19071,"positive regulation of DNA-templated transcription, elongation","GO:0032786","biological process",131,7,0.05247,0.03138,0.01524,0.8449,0.0063,0.05098,0.05401,0.02796,0.03521,0.01255,0.0185
"PCM1",8727,"cytoplasmic microtubule organization","GO:0031122","biological process",77,18,0.05248,0.02555,0.01292,0.8579,0.01954,0.04608,0.05978,0.01436,0.04545,0.00708,0.02359
"SEC61B",16993,"posttranslational protein targeting to membrane, translocation","GO:0031204","biological process",102,5,0.0525,0.03255,0.01338,0.8554,0.01738,0.04486,0.06145,0.01945,0.05447,0.007814,0.02289
"RFWD3",25539,"replication fork processing","GO:0031297","biological process",31,8,0.0525,0.02002,0.01475,0.8475,0.009049,0.05178,0.05324,0.01571,0.02551,0.01118,0.01945
"TCF3",11633,"regulation of transcription by RNA polymerase II","GO:0006357","biological process",261,88,0.05251,0.02502,0.01435,0.8494,0.01273,0.04731,0.05829,0.01781,0.03516,0.009647,0.02135
"VAMP3",12644,"vesicle fusion","GO:0006906","biological process",51,24,0.05252,0.02409,0.01205,0.8635,0.0233,0.04818,0.05724,0.01722,0.03372,0.005879,0.02471
"MAPK1",6871,"positive regulation of telomerase activity","GO:0051973","biological process",152,9,0.05253,0.0338,0.01532,0.8447,0.004583,0.05182,0.05324,0.02927,0.03903,0.01335,0.01758
"TAB2",17075,"activation of MAPK activity","GO:0000187","biological process",38,11,0.05254,0.03843,0.01157,0.8665,0.02197,0.04503,0.06129,0.02234,0.06612,0.005858,0.02285
"SMAD1",6767,"positive regulation of gene expression","GO:0010628","biological process",93,39,0.05255,0.02419,0.01344,0.855,0.0167,0.04621,0.05977,0.01824,0.03209,0.008032,0.0225
"ABRAXAS2",28975,"mitotic spindle assembly","GO:0090307","biological process",38,8,0.05255,0.04252,0.01533,0.8447,0.00538,0.05021,0.05499,0.03339,0.05414,0.01301,0.01806
"RLIM",13429,"protein ubiquitination","GO:0016567","biological process",23,26,0.05256,0.02753,0.01483,0.8471,0.008791,0.05169,0.05344,0.02242,0.0338,0.01131,0.01943
"PPP1R10",9284,"negative regulation of cardiac muscle cell apoptotic process","GO:0010667","biological process",24,3,0.05259,0.03063,0.01216,0.8626,0.02135,0.04263,0.06488,0.01615,0.05811,0.006284,0.02352
"NEMF",10663,"nuclear export","GO:0051168","biological process",16,7,0.05259,0.0169,0.01408,0.8512,0.01581,0.0447,0.06187,0.01037,0.02754,0.008613,0.02302
"DNMT1",2976,"negative regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching","GO:1905931","biological process",54,4,0.0526,0.04026,0.01496,0.8466,0.009599,0.04858,0.05695,0.03612,0.04487,0.01111,0.02013
"PPP1R10",9284,"negative regulation of mitotic DNA damage checkpoint","GO:1904290","biological process",24,5,0.05261,0.03081,0.01148,0.8672,0.02331,0.0471,0.05878,0.01637,0.058,0.00558,0.02363
"BLOC1S2",20984,"mitochondrial outer membrane permeabilization","GO:0097345","biological process",16,4,0.05261,0.029,0.01499,0.8462,0.01041,0.04634,0.05973,0.02539,0.03312,0.01084,0.02074
"EXOC3",30378,"exocyst localization","GO:0051601","biological process",21,4,0.05263,0.02194,0.01208,0.8633,0.0211,0.04503,0.06152,0.01361,0.03537,0.006284,0.02321
"TENT4B",30758,"ncRNA polyadenylation","GO:0043629","biological process",31,5,0.05264,0.04334,0.01529,0.8448,0.008037,0.04887,0.05671,0.02906,0.06463,0.0119,0.01965
"ITGA2",6137,"mesodermal cell differentiation","GO:0048333","biological process",54,7,0.05267,0.02419,0.01399,0.8516,0.01406,0.04798,0.05782,0.02159,0.02711,0.009037,0.02165
"NCOR2",7673,"negative regulation of androgen receptor signaling pathway","GO:0060766","biological process",58,4,0.0527,0.03622,0.01236,0.8614,0.01988,0.04592,0.06048,0.02494,0.0526,0.006652,0.02297
"IKBKB",5960,"regulation of establishment of endothelial barrier","GO:1903140","biological process",88,5,0.05272,0.02697,0.01557,0.8435,0.005933,0.04998,0.05561,0.02433,0.02989,0.01297,0.01869
"PPP1R10",9284,"positive regulation of telomere maintenance","GO:0032206","biological process",24,14,0.05272,0.03081,0.01231,0.8617,0.02289,0.04815,0.05771,0.01637,0.058,0.00607,0.02495
"KIF13A",14566,"endosome to lysosome transport","GO:0008333","biological process",31,9,0.05274,0.03106,0.01302,0.8575,0.01872,0.04333,0.06421,0.02393,0.04031,0.007291,0.02326
"RPL24",10325,"assembly of large subunit precursor of preribosome","GO:1902626","biological process",123,4,0.05276,0.03619,0.01583,0.8421,0.004909,0.04828,0.05766,0.03114,0.04205,0.01363,0.0184
"IRF2",6117,"regulation of transcription by RNA polymerase II","GO:0006357","biological process",57,88,0.05278,0.02957,0.01549,0.8437,0.006456,0.05184,0.05374,0.02859,0.03058,0.0127,0.0189
"CCT2",1615,"positive regulation of telomere maintenance via telomerase","GO:0032212","biological process",86,9,0.05278,0.01933,0.01137,0.8697,0.02801,0.04724,0.05896,0.01538,0.0243,0.004976,0.02599
"ZBTB7A",18078,"regulation of transcription regulatory region DNA binding","GO:2000677","biological process",62,7,0.05278,0.02725,0.01577,0.8423,0.004441,0.0496,0.05617,0.02256,0.03293,0.01375,0.0181
"THBS1",11785,"negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","GO:1903588","biological process",90,3,0.05282,0.04503,0.01182,0.8651,0.02516,0.0437,0.06384,0.02725,0.0744,0.00544,0.02566
"NFKB1",7794,"positive regulation of transcription, DNA-templated","GO:0045893","biological process",170,63,0.05283,0.02776,0.01493,0.8467,0.0106,0.04938,0.05651,0.02621,0.0294,0.01076,0.0207
"NFKB1",7794,"cellular response to lipopolysaccharide","GO:0071222","biological process",170,10,0.05286,0.0267,0.01324,0.8561,0.02045,0.0464,0.06021,0.02445,0.02915,0.007059,0.02483
"SCARB2",1665,"receptor-mediated endocytosis","GO:0006898","biological process",70,14,0.05288,0.03793,0.01434,0.8497,0.01394,0.04818,0.05804,0.0311,0.04626,0.009296,0.02212
"KAT2A",4201,"positive regulation of transcription by RNA polymerase II","GO:0045944","biological process",54,116,0.05288,0.02283,0.01489,0.8468,0.01253,0.04675,0.05981,0.01961,0.02658,0.01009,0.02196
"HOOK1",19884,"endosome organization","GO:0007032","biological process",23,12,0.05288,0.02954,0.01047,0.8752,0.02934,0.04241,0.06592,0.01847,0.04726,0.004334,0.02531
"RPL12",10302,"translation","GO:0006412","biological process",119,18,0.0529,0.03078,0.01152,0.8675,0.02635,0.04357,0.06423,0.0181,0.05234,0.005145,0.02579
"CALM3",1449,"positive regulation of ryanodine-sensitive calcium-release channel activity","GO:0060316","biological process",113,6,0.05295,0.04089,0.01422,0.8505,0.01424,0.04763,0.05887,0.02913,0.0574,0.009132,0.02215
"MRPL10",14055,"translation","GO:0006412","biological process",41,18,0.05297,0.02291,0.009993,0.8785,0.02976,0.04234,0.06627,0.01078,0.04865,0.00404,0.02472
"SYK",11491,"neutrophil chemotaxis","GO:0030593","biological process",101,10,0.05298,0.04057,0.01603,0.841,0.004743,0.0483,0.05811,0.03609,0.04559,0.01386,0.01854
"VMP1",29559,"Golgi organization","GO:0007030","biological process",33,18,0.05298,0.03341,0.01149,0.867,0.02328,0.04652,0.06034,0.02484,0.04494,0.005582,0.02366
"COL4A2",2203,"negative regulation of angiogenesis","GO:0016525","biological process",30,12,0.05299,0.02937,0.01321,0.856,0.01845,0.04498,0.06243,0.01909,0.04517,0.007448,0.02343
"CKAP5",28959,"spindle organization","GO:0007051","biological process",74,8,0.053,0.02987,0.01266,0.8598,0.0211,0.04701,0.05975,0.01786,0.04996,0.006588,0.02432
"SYTL4",15588,"exocytosis","GO:0006887","biological process",17,13,0.053,0.02851,0.01579,0.8424,0.007056,0.04838,0.05805,0.02096,0.0388,0.0127,0.01963
"IRF3",6118,"regulation of transcription by RNA polymerase II","GO:0006357","biological process",42,88,0.05302,0.03797,0.01453,0.8488,0.0144,0.04593,0.0612,0.02423,0.05952,0.009263,0.02278
"ABHD16A",13921,"phosphatidylserine catabolic process","GO:0006660","biological process",22,5,0.05302,0.02945,0.01594,0.8416,0.005308,0.04978,0.05648,0.02189,0.03964,0.01358,0.01871
"ATP6AP2",18305,"central nervous system maturation","GO:0021626","biological process",43,2,0.05303,0.03603,0.01487,0.8468,0.01365,0.04655,0.06041,0.03194,0.04064,0.00972,0.02275
"IRF2",6117,"positive regulation of transcription by RNA polymerase II","GO:0045944","biological process",57,116,0.05305,0.0296,0.0148,0.8474,0.01244,0.04769,0.05901,0.02858,0.03067,0.01007,0.02177
"RAB11A",9760,"vesicle-mediated transport","GO:0016192","biological process",104,34,0.05306,0.02883,0.01292,0.858,0.0201,0.04494,0.06265,0.02388,0.0348,0.006947,0.02401
"ITGB2",6155,"cell-matrix adhesion","GO:0007160","biological process",62,10,0.05307,0.02701,0.01318,0.8564,0.01955,0.04923,0.05721,0.02142,0.03407,0.007206,0.02411
"SSB",11316,"tRNA 5'-leader removal","GO:0001682","biological process",68,3,0.05308,0.02814,0.01473,0.8476,0.01379,0.04658,0.06049,0.01833,0.0432,0.009576,0.02266
"TFAP2A",11742,"regulation of transcription by RNA polymerase II","GO:0006357","biological process",85,88,0.05308,0.02923,0.008832,0.8893,0.0325,0.04465,0.0631,0.01735,0.04923,0.003319,0.0235
"TMEM165",30760,"regulation of lysosomal lumen pH","GO:0035751","biological process",22,4,0.05308,0.03252,0.01626,0.8397,0.0002387,0.05071,0.05557,0.02997,0.03529,0.01612,0.01641
"ALYREF",19071,"replication fork processing","GO:0031297","biological process",131,8,0.05312,0.03183,0.01544,0.8443,0.01204,0.04445,0.06348,0.02629,0.03855,0.01062,0.02244
"SQOR",20390,"hydrogen sulfide metabolic process","GO:0070813","biological process",7,3,0.05312,0.01726,0.01252,0.8608,0.02515,0.04624,0.06104,0.01044,0.02854,0.005794,0.02703
"PARP2",272,"peptidyl-serine ADP-ribosylation","GO:0018312","biological process",34,3,0.05313,0.03101,0.01487,0.847,0.01281,0.04812,0.05867,0.02265,0.04246,0.009994,0.02213
"CCT7",1622,"positive regulation of establishment of protein localization to telomere","GO:1904851","biological process",73,7,0.05314,0.01837,0.01438,0.8494,0.01436,0.04962,0.05691,0.0161,0.02095,0.009201,0.02248
"SYK",11491,"leukocyte cell-cell adhesion","GO:0007159","biological process",101,10,0.05317,0.04242,0.01411,0.8511,0.01657,0.0481,0.05877,0.03866,0.04656,0.008464,0.02351
"PDE3A",8778,"cAMP-mediated signaling","GO:0019933","biological process",36,2,0.0532,0.04837,0.01624,0.84,0.00485,0.04862,0.0582,0.02723,0.08592,0.01397,0.01889
"RPS16",10396,"rRNA processing","GO:0006364","biological process",142,29,0.05322,0.02451,0.0143,0.8501,0.01541,0.04556,0.06216,0.01519,0.03954,0.008862,0.02307
"CCT2",1615,"protein stabilization","GO:0050821","biological process",86,33,0.05322,0.02326,0.01101,0.8702,0.02733,0.04215,0.06718,0.01659,0.03262,0.004748,0.02554
"HCK",4840,"regulation of phagocytosis","GO:0050764","biological process",65,7,0.05323,0.04831,0.01014,0.877,0.02827,0.04454,0.0636,0.04198,0.05559,0.004256,0.02415
"COX17",2264,"positive regulation of cytochrome-c oxidase activity","GO:1904960","biological process",22,5,0.05323,0.03898,0.01261,0.8598,0.02483,0.04619,0.06135,0.02252,0.06746,0.005859,0.02716
"RAC2",9802,"cortical cytoskeleton organization","GO:0030865","biological process",81,5,0.05326,0.04936,0.01357,0.8542,0.01793,0.04764,0.05954,0.04235,0.05752,0.007787,0.02366
"GATC",25068,"glutaminyl-tRNAGln biosynthesis via transamidation","GO:0070681","biological process",9,2,0.05328,0.02375,0.009474,0.8851,0.03343,0.0445,0.06378,0.01084,0.05202,0.003587,0.02503
"EP300",3373,"cellular response to UV","GO:0034644","biological process",184,13,0.05329,0.0251,0.01307,0.857,0.02235,0.04566,0.06219,0.02249,0.02802,0.006549,0.02609
"SUGT1",16987,"regulation of protein stability","GO:0031647","biological process",39,17,0.05331,0.0466,0.01435,0.8497,0.0177,0.04535,0.06266,0.02636,0.08238,0.008323,0.02474
"CALM3",1449,"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","GO:0010880","biological process",113,5,0.05332,0.04089,0.01234,0.8613,0.02135,0.04621,0.06151,0.02913,0.0574,0.006376,0.02388
"SMC1A",11111,"response to DNA damage checkpoint signaling","GO:0072423","biological process",70,5,0.05333,0.03598,0.01619,0.8404,0.005712,0.05022,0.05663,0.02769,0.04674,0.01355,0.01936
"TCP1",11655,"protein stabilization","GO:0050821","biological process",85,33,0.05334,0.02378,0.01005,0.8781,0.03108,0.04206,0.06766,0.01511,0.03744,0.003922,0.02577
"PSMA3",9532,"proteasome-mediated ubiquitin-dependent protein catabolic process","GO:0043161","biological process",110,43,0.05336,0.02433,0.01336,0.8548,0.02108,0.04207,0.06768,0.01416,0.04182,0.006974,0.02558
"TRIM8",15579,"negative regulation of viral release from host cell","GO:1902187","biological process",23,5,0.05336,0.04473,0.01034,0.8751,0.02769,0.04445,0.06405,0.02228,0.08979,0.0044,0.0243
"CALM3",1449,"negative regulation of high voltage-gated calcium channel activity","GO:1901842","biological process",113,4,0.05337,0.04089,0.01291,0.8576,0.02012,0.04617,0.0617,0.02913,0.0574,0.006924,0.02409
"PLAA",9043,"proteasome-mediated ubiquitin-dependent protein catabolic process","GO:0043161","biological process",17,43,0.05337,0.03612,0.01445,0.8493,0.01583,0.04756,0.05988,0.02213,0.05895,0.008853,0.02358
"MMS19",13824,"DNA repair","GO:0006281","biological process",61,28,0.0534,0.04144,0.01583,0.8421,0.008498,0.05068,0.05628,0.03413,0.0503,0.01216,0.02061
"ALG12",19358,"dolichol-linked oligosaccharide biosynthetic process","GO:0006488","biological process",11,2,0.0534,0.01937,0.01007,0.8772,0.02894,0.04441,0.06421,0.009978,0.0376,0.004137,0.02453
"FUS",4010,"regulation of RNA splicing","GO:0043484","biological process",170,11,0.05342,0.02268,0.01573,0.8426,0.009023,0.05071,0.05627,0.01782,0.02886,0.01189,0.0208
"TUBGCP3",18598,"meiotic cell cycle","GO:0051321","biological process",62,8,0.05343,0.01859,0.01122,0.8686,0.02701,0.04199,0.06799,0.01081,0.03199,0.004901,0.02567
"NIN",14906,"protein localization","GO:0008104","biological process",37,23,0.05343,0.01666,0.01009,0.8769,0.03036,0.04199,0.06799,0.008032,0.03456,0.003971,0.02562
"MTHFD1",7432,"one-carbon metabolic process","GO:0006730","biological process",111,9,0.05346,0.03216,0.01622,0.8404,0.006962,0.04877,0.0586,0.02644,0.03911,0.01309,0.0201
"PAK2",8591,"positive regulation of extrinsic apoptotic signaling pathway","GO:2001238","biological process",77,8,0.05348,0.04377,0.01445,0.8491,0.01517,0.05031,0.05684,0.03599,0.05323,0.009007,0.02317
"CCT2",1615,"protein folding","GO:0006457","biological process",86,29,0.0535,0.02326,0.01321,0.8561,0.02133,0.04305,0.06648,0.01659,0.03262,0.006856,0.02545
"FOS",3796,"transforming growth factor beta receptor signaling pathway","GO:0007179","biological process",78,16,0.05351,0.02004,0.01606,0.841,0.008597,0.04759,0.06018,0.01574,0.02552,0.01231,0.02096
"TCP1",11655,"positive regulation of establishment of protein localization to telomere","GO:1904851","biological process",85,7,0.05351,0.02135,0.01353,0.8544,0.01914,0.05083,0.05634,0.01841,0.02476,0.007489,0.02446
"SMC3",2468,"meiotic cell cycle","GO:0051321","biological process",75,8,0.05352,0.02279,0.01234,0.8613,0.02581,0.04309,0.06648,0.01338,0.03883,0.005567,0.02734
"HPRT1",5157,"adenine salvage","GO:0006168","biological process",55,4,0.05353,0.03405,0.01146,0.867,0.02725,0.04192,0.06835,0.01998,0.05803,0.004974,0.02639
"RNF19A",13432,"positive regulation of proteasomal ubiquitin-dependent protein catabolic process","GO:0032436","biological process",21,14,0.05353,0.01713,0.009105,0.8865,0.03465,0.04192,0.06835,0.007084,0.04144,0.003213,0.0258
